user_id,item_id,rating,review_text
297,268,4,Đóng gói tạm được. hoàn toàn xứng đáng với giá tiền.
297,159,2,"Gửi sai mẫu, sai màu. hộp hơi móp nhưng không ảnh hưởng sản phẩm."
297,242,3,Vận chuyển rất ẩu. pin rất trâu.
297,295,5,Chất liệu cao cấp. nhận hàng trong chớp mắt.
297,226,3,Chất lượng cũng bình thường. có vài vết xước nhỏ không đáng kể.
297,186,3,"Đóng gói sơ sài, sản phẩm bị vỡ. thiết kế sang trọng."
297,336,3,"Đóng gói tạm được. cũng được, không có gì đặc sắc."
297,108,2,Hoàn toàn thất vọng. giao hàng hơi lâu một chút.
297,38,3,"Đóng gói sơ sài, sản phẩm bị vỡ. hoạt động mượt mà."
297,401,1,Làm mất hàng của tôi. mới dùng đã hỏng.
297,348,5,Cảm ơn shop nhiều. chất lượng sản phẩm tuyệt vời.
297,368,3,"Giao hàng quá chậm. mẫu mã đẹp, y như hình."
297,60,1,"Đóng gói sơ sài, sản phẩm bị vỡ. mới dùng đã hỏng."
297,185,3,Tạm ổn so với giá. giao hàng hơi lâu một chút.
297,377,2,Hoàn toàn thất vọng. thời gian giao hàng chấp nhận được.
297,439,1,"Sản phẩm bị lỗi, không hoạt động. vận chuyển rất ẩu."
297,148,2,Hoàn toàn thất vọng. đóng gói tạm được.
297,165,1,"Vận chuyển rất ẩu. gửi sai mẫu, sai màu."
297,483,2,Giao hàng hơi lâu một chút. mới dùng đã hỏng.
297,382,4,"Mẫu mã đẹp, y như hình. giao hàng hơi lâu một chút."
297,32,5,"Dịch vụ khách hàng tuyệt vời. mẫu mã đẹp, y như hình."
297,215,3,Tạm ổn so với giá. chất lượng cũng bình thường.
297,153,3,"Đóng gói sơ sài, sản phẩm bị vỡ. sản phẩm tốt ngoài mong đợi."
297,109,1,Giao hàng quá chậm. chất lượng quá tệ.
297,381,4,Đóng gói tạm được. hoàn toàn xứng đáng với giá tiền.
297,124,5,Hoàn toàn xứng đáng với giá tiền. sẽ tiếp tục ủng hộ shop.
297,353,3,Tạm ổn so với giá. màu sắc hơi khác so với ảnh.
297,328,3,"Hộp hơi móp nhưng không ảnh hưởng sản phẩm. cũng được, không có gì đặc sắc."
297,301,4,Hoàn toàn xứng đáng với giá tiền. giao hàng hơi lâu một chút.
297,270,3,Giao hàng quá chậm. chất lượng sản phẩm tuyệt vời.
297,66,2,"Gửi sai mẫu, sai màu. giao hàng hơi lâu một chút."
297,266,2,Hộp hơi móp nhưng không ảnh hưởng sản phẩm. chất lượng quá tệ.
297,273,3,Giao hàng hơi lâu một chút. tạm ổn so với giá.
297,120,4,Giao hàng hơi lâu một chút. dùng rất thích.
297,197,3,Giao hàng quá chậm. đúng như mô tả của shop.
297,432,4,Sản phẩm tốt ngoài mong đợi. đóng gói tạm được.
297,404,4,Giao hàng hơi lâu một chút. đúng như mô tả của shop.
297,427,5,Giao hàng siêu nhanh. chất liệu cao cấp.
297,236,2,Thời gian giao hàng chấp nhận được. chất lượng quá tệ.
297,494,1,Chất lượng quá tệ. giao hàng quá chậm.
297,0,5,"Hàng được bọc kỹ lưỡng, không móp méo. thiết kế sang trọng."
297,20,3,Chất lượng sản phẩm tuyệt vời. làm mất hàng của tôi.
297,303,1,"Sản phẩm bị lỗi, không hoạt động. làm mất hàng của tôi."
297,233,5,Pin rất trâu. giao hàng siêu nhanh.
297,129,4,Thời gian giao hàng chấp nhận được. đúng như mô tả của shop.
297,434,1,"Chất lượng quá tệ. đóng gói sơ sài, sản phẩm bị vỡ."
297,53,4,Pin rất trâu. đóng gói tạm được.
298,476,4,Dùng rất thích. giao hàng hơi lâu một chút.
298,305,1,Giao hàng quá chậm. chất liệu rẻ tiền.
298,33,1,Vận chuyển rất ẩu. chất liệu rẻ tiền.
298,418,2,"Gửi sai mẫu, sai màu. giao hàng hơi lâu một chút."
298,81,3,Đúng như mô tả của shop. vận chuyển rất ẩu.
298,239,5,"Hàng được bọc kỹ lưỡng, không móp méo. chất liệu cao cấp."
298,171,4,Thời gian giao hàng chấp nhận được. chất lượng sản phẩm tuyệt vời.
298,448,3,"Đóng gói sơ sài, sản phẩm bị vỡ. dùng rất thích."
298,116,3,Hộp hơi móp nhưng không ảnh hưởng sản phẩm. có vài vết xước nhỏ không đáng kể.
298,491,3,Màu sắc hơi khác so với ảnh. đóng gói tạm được.
298,213,4,Thời gian giao hàng chấp nhận được. đúng như mô tả của shop.
298,381,5,Chất lượng sản phẩm tuyệt vời. nhận hàng trong chớp mắt.
298,94,3,Giao hàng quá chậm. chất liệu cao cấp.
298,154,3,"Đúng như mô tả của shop. đóng gói sơ sài, sản phẩm bị vỡ."
298,472,2,"Gửi sai mẫu, sai màu. hộp hơi móp nhưng không ảnh hưởng sản phẩm."
298,444,4,Chất lượng sản phẩm tuyệt vời. thời gian giao hàng chấp nhận được.
298,242,5,Pin rất trâu. dịch vụ khách hàng tuyệt vời.
298,314,2,Không như quảng cáo. hộp hơi móp nhưng không ảnh hưởng sản phẩm.
298,316,5,Chất liệu cao cấp. đóng gói cực kỳ cẩn thận.
298,380,3,Đóng gói tạm được. có vài vết xước nhỏ không đáng kể.
298,28,5,Nhận hàng trong chớp mắt. sản phẩm tốt ngoài mong đợi.
298,181,4,"Đóng gói tạm được. mẫu mã đẹp, y như hình."
298,93,4,Hộp hơi móp nhưng không ảnh hưởng sản phẩm. dùng rất thích.
298,391,3,Màu sắc hơi khác so với ảnh. giao hàng hơi lâu một chút.
298,117,3,Thời gian giao hàng chấp nhận được. hộp hơi móp nhưng không ảnh hưởng sản phẩm.
298,349,2,Không như quảng cáo. hộp hơi móp nhưng không ảnh hưởng sản phẩm.
298,98,4,Thời gian giao hàng chấp nhận được. sản phẩm tốt ngoài mong đợi.
298,481,4,Giao hàng hơi lâu một chút. chất lượng sản phẩm tuyệt vời.
298,374,1,"Sản phẩm bị lỗi, không hoạt động. giải quyết khiếu nại quá lâu."
298,338,2,"Sản phẩm bị lỗi, không hoạt động. thời gian giao hàng chấp nhận được."
298,369,1,"Đóng gói sơ sài, sản phẩm bị vỡ. hoàn toàn thất vọng."
298,157,5,Thiết kế sang trọng. shop trả lời tin nhắn nhanh.
298,243,3,"Cũng được, không có gì đặc sắc. giao hàng hơi lâu một chút."
298,172,4,Chất lượng sản phẩm tuyệt vời. giao hàng hơi lâu một chút.
298,6,1,Hoàn toàn thất vọng. giao hàng quá chậm.
298,412,4,Chất liệu cao cấp. thời gian giao hàng chấp nhận được.
298,396,3,Đóng gói tạm được. chất lượng cũng bình thường.
298,388,3,Hoàn toàn xứng đáng với giá tiền. làm mất hàng của tôi.
298,416,2,Thời gian giao hàng chấp nhận được. hoàn toàn thất vọng.
298,295,3,"Cũng được, không có gì đặc sắc. thời gian giao hàng chấp nhận được."
298,435,4,Hoạt động mượt mà. giao hàng hơi lâu một chút.
298,35,2,"Giao hàng hơi lâu một chút. sản phẩm bị lỗi, không hoạt động."
298,457,4,Dùng rất thích. giao hàng hơi lâu một chút.
298,247,4,Sản phẩm tốt ngoài mong đợi. thời gian giao hàng chấp nhận được.
298,281,4,Hoàn toàn xứng đáng với giá tiền. đóng gói tạm được.
298,182,4,Thời gian giao hàng chấp nhận được. thiết kế sang trọng.
298,215,1,Chất lượng quá tệ. giao hàng quá chậm.
298,470,2,Đóng gói tạm được. không như quảng cáo.
298,331,4,Sản phẩm tốt ngoài mong đợi. đóng gói tạm được.
298,193,2,"Sản phẩm bị lỗi, không hoạt động. thời gian giao hàng chấp nhận được."
299,229,5,Đóng gói cực kỳ cẩn thận. hoàn toàn xứng đáng với giá tiền.
299,10,4,Đóng gói tạm được. sản phẩm tốt ngoài mong đợi.
299,132,3,Giao hàng hơi lâu một chút. tạm ổn so với giá.
299,270,2,Đóng gói tạm được. mới dùng đã hỏng.
299,190,3,Đóng gói tạm được. hộp hơi móp nhưng không ảnh hưởng sản phẩm.
299,379,3,Hoạt động mượt mà. làm mất hàng của tôi.
299,397,3,Thời gian giao hàng chấp nhận được. đóng gói tạm được.
299,162,5,Hoàn toàn xứng đáng với giá tiền. giao hàng siêu nhanh.
299,23,3,"Hoạt động mượt mà. đóng gói sơ sài, sản phẩm bị vỡ."
299,87,2,Chất liệu rẻ tiền. thời gian giao hàng chấp nhận được.
299,104,3,"Đóng gói sơ sài, sản phẩm bị vỡ. hoàn toàn xứng đáng với giá tiền."
299,42,5,Shop tư vấn rất nhiệt tình. đúng như mô tả của shop.
299,127,3,"Đóng gói sơ sài, sản phẩm bị vỡ. pin rất trâu."
299,399,1,Vận chuyển rất ẩu. không như quảng cáo.
299,230,2,Chất lượng quá tệ. đóng gói tạm được.
299,496,3,Tạm ổn so với giá. hộp hơi móp nhưng không ảnh hưởng sản phẩm.
299,468,2,Giao hàng hơi lâu một chút. chất liệu rẻ tiền.
299,386,2,"Thời gian giao hàng chấp nhận được. gửi sai mẫu, sai màu."
299,395,2,Mới dùng đã hỏng. giao hàng hơi lâu một chút.
299,373,5,Sản phẩm tốt ngoài mong đợi. dịch vụ khách hàng tuyệt vời.
299,150,4,Chất lượng sản phẩm tuyệt vời. thời gian giao hàng chấp nhận được.
299,363,4,Hộp hơi móp nhưng không ảnh hưởng sản phẩm. pin rất trâu.
299,138,2,"Thời gian giao hàng chấp nhận được. sản phẩm bị lỗi, không hoạt động."
299,429,4,Hộp hơi móp nhưng không ảnh hưởng sản phẩm. chất liệu cao cấp.
299,250,3,"Mẫu mã đẹp, y như hình. làm mất hàng của tôi."
299,61,5,Shop tư vấn rất nhiệt tình. dùng rất thích.
299,437,3,Pin rất trâu. làm mất hàng của tôi.
299,176,2,"Sản phẩm bị lỗi, không hoạt động. giao hàng hơi lâu một chút."
299,467,3,Hộp hơi móp nhưng không ảnh hưởng sản phẩm. giao hàng hơi lâu một chút.
299,193,3,Có vài vết xước nhỏ không đáng kể. giao hàng hơi lâu một chút.
299,183,2,Đóng gói tạm được. chất lượng quá tệ.
299,26,4,Thời gian giao hàng chấp nhận được. pin rất trâu.
299,111,5,Shop trả lời tin nhắn nhanh. hoàn toàn xứng đáng với giá tiền.
299,420,4,Pin rất trâu. thời gian giao hàng chấp nhận được.
299,242,5,Shop tư vấn rất nhiệt tình. dùng rất thích.
299,50,4,Sản phẩm tốt ngoài mong đợi. đóng gói tạm được.
299,165,5,Thiết kế sang trọng. nhận hàng trong chớp mắt.
299,494,5,Hoàn toàn xứng đáng với giá tiền. cảm ơn shop nhiều.
299,377,3,"Có vài vết xước nhỏ không đáng kể. cũng được, không có gì đặc sắc."
299,362,5,"Hàng được bọc kỹ lưỡng, không móp méo. hoạt động mượt mà."
299,464,5,Sản phẩm tốt ngoài mong đợi. shop tư vấn rất nhiệt tình.
299,15,5,Sẽ tiếp tục ủng hộ shop. hoàn toàn xứng đáng với giá tiền.
299,5,2,"Sản phẩm bị lỗi, không hoạt động. hộp hơi móp nhưng không ảnh hưởng sản phẩm."
299,247,4,Sản phẩm tốt ngoài mong đợi. đóng gói tạm được.
299,131,3,Hộp hơi móp nhưng không ảnh hưởng sản phẩm. màu sắc hơi khác so với ảnh.
299,284,3,Chất liệu cao cấp. làm mất hàng của tôi.
299,263,1,Mới dùng đã hỏng. vận chuyển rất ẩu.
299,113,3,Làm mất hàng của tôi. đúng như mô tả của shop.
299,456,3,Chất lượng cũng bình thường. tạm ổn so với giá.
299,261,2,"Gửi sai mẫu, sai màu. hộp hơi móp nhưng không ảnh hưởng sản phẩm."
300,99,4,Đóng gói tạm được. chất lượng sản phẩm tuyệt vời.
300,217,3,Vận chuyển rất ẩu. chất liệu cao cấp.
300,153,3,Hộp hơi móp nhưng không ảnh hưởng sản phẩm. chất lượng cũng bình thường.
300,185,1,"Sẽ không bao giờ quay lại. sản phẩm bị lỗi, không hoạt động."
300,212,1,Không như quảng cáo. giải quyết khiếu nại quá lâu.
300,253,2,"Mô tả một đằng, giao hàng một nẻo. đóng gói tạm được."
300,499,4,Pin rất trâu. đóng gói tạm được.
300,37,3,"Cũng được, không có gì đặc sắc. thời gian giao hàng chấp nhận được."
300,81,3,"Cũng được, không có gì đặc sắc. giao hàng hơi lâu một chút."
300,421,2,"Sản phẩm bị lỗi, không hoạt động. hộp hơi móp nhưng không ảnh hưởng sản phẩm."
300,40,1,"Mô tả một đằng, giao hàng một nẻo. vận chuyển rất ẩu."
300,359,1,"Gửi sai mẫu, sai màu. giải quyết khiếu nại quá lâu."
300,82,4,Hộp hơi móp nhưng không ảnh hưởng sản phẩm. chất lượng sản phẩm tuyệt vời.
300,311,2,Hoàn toàn thất vọng. giao hàng hơi lâu một chút.
300,282,3,Hộp hơi móp nhưng không ảnh hưởng sản phẩm. tạm ổn so với giá.
300,373,3,Thiết kế sang trọng. làm mất hàng của tôi.
300,435,3,Thời gian giao hàng chấp nhận được. có vài vết xước nhỏ không đáng kể.
300,228,5,"Mẫu mã đẹp, y như hình. đóng gói cực kỳ cẩn thận."
300,221,1,"Gửi sai mẫu, sai màu. shop không trả lời tin nhắn."
300,327,5,Hoàn toàn xứng đáng với giá tiền. shipper thân thiện.
300,456,4,Thời gian giao hàng chấp nhận được. dùng rất thích.
300,154,3,Hộp hơi móp nhưng không ảnh hưởng sản phẩm. chất lượng cũng bình thường.
300,38,3,Vận chuyển rất ẩu. sản phẩm tốt ngoài mong đợi.
300,164,3,"Chất liệu cao cấp. đóng gói sơ sài, sản phẩm bị vỡ."
300,180,1,Hoàn toàn thất vọng. giải quyết khiếu nại quá lâu.
300,242,3,Giao hàng hơi lâu một chút. hộp hơi móp nhưng không ảnh hưởng sản phẩm.
300,424,2,Đóng gói tạm được. hoàn toàn thất vọng.
300,443,3,Đúng như mô tả của shop. giao hàng quá chậm.
300,455,4,Hộp hơi móp nhưng không ảnh hưởng sản phẩm. pin rất trâu.
300,380,4,Hộp hơi móp nhưng không ảnh hưởng sản phẩm. thiết kế sang trọng.
300,419,3,"Tạm ổn so với giá. cũng được, không có gì đặc sắc."
300,342,5,Pin rất trâu. đóng gói cực kỳ cẩn thận.
300,69,3,Chất lượng cũng bình thường. thời gian giao hàng chấp nhận được.
300,62,4,Thời gian giao hàng chấp nhận được. sản phẩm tốt ngoài mong đợi.
300,347,3,Vận chuyển rất ẩu. dùng rất thích.
300,126,5,Shop trả lời tin nhắn nhanh. pin rất trâu.
300,490,4,Hoạt động mượt mà. giao hàng hơi lâu một chút.
300,472,2,Hoàn toàn thất vọng. giao hàng hơi lâu một chút.
300,33,5,Chất lượng sản phẩm tuyệt vời. đóng gói cực kỳ cẩn thận.
300,356,2,"Thời gian giao hàng chấp nhận được. sản phẩm bị lỗi, không hoạt động."
300,318,5,Dùng rất thích. dịch vụ khách hàng tuyệt vời.
300,42,1,"Làm mất hàng của tôi. mô tả một đằng, giao hàng một nẻo."
300,298,1,"Sản phẩm bị lỗi, không hoạt động. đóng gói sơ sài, sản phẩm bị vỡ."
300,193,5,Giao hàng siêu nhanh. chất lượng sản phẩm tuyệt vời.
300,269,3,Giao hàng hơi lâu một chút. chất lượng cũng bình thường.
300,469,3,"Mẫu mã đẹp, y như hình. làm mất hàng của tôi."
300,123,1,"Sản phẩm bị lỗi, không hoạt động. thái độ phục vụ rất tệ."
300,410,2,"Giao hàng hơi lâu một chút. gửi sai mẫu, sai màu."
300,302,4,Đóng gói tạm được. đúng như mô tả của shop.
300,446,4,Thời gian giao hàng chấp nhận được. pin rất trâu.
301,338,5,Shipper thân thiện. hoàn toàn xứng đáng với giá tiền.
301,275,5,Đóng gói cực kỳ cẩn thận. dùng rất thích.
301,122,1,Hoàn toàn thất vọng. làm mất hàng của tôi.
301,430,5,Đóng gói cực kỳ cẩn thận. hoàn toàn xứng đáng với giá tiền.
301,300,2,Hộp hơi móp nhưng không ảnh hưởng sản phẩm. không như quảng cáo.
301,86,5,Giao hàng siêu nhanh. hoàn toàn xứng đáng với giá tiền.
301,304,4,Đóng gói tạm được. hoàn toàn xứng đáng với giá tiền.
301,63,3,Vận chuyển rất ẩu. đúng như mô tả của shop.
301,465,2,"Hộp hơi móp nhưng không ảnh hưởng sản phẩm. gửi sai mẫu, sai màu."
301,78,2,"Hộp hơi móp nhưng không ảnh hưởng sản phẩm. mô tả một đằng, giao hàng một nẻo."
301,421,3,"Giao hàng quá chậm. mẫu mã đẹp, y như hình."
301,123,4,Giao hàng hơi lâu một chút. pin rất trâu.
301,257,3,"Cũng được, không có gì đặc sắc. màu sắc hơi khác so với ảnh."
301,344,4,Thời gian giao hàng chấp nhận được. hoàn toàn xứng đáng với giá tiền.
301,375,1,Chất liệu rẻ tiền. vận chuyển rất ẩu.
301,461,5,Cảm ơn shop nhiều. hoàn toàn xứng đáng với giá tiền.
301,41,3,Có vài vết xước nhỏ không đáng kể. hộp hơi móp nhưng không ảnh hưởng sản phẩm.
301,335,3,Giao hàng quá chậm. chất lượng sản phẩm tuyệt vời.
301,283,1,Không như quảng cáo. vận chuyển rất ẩu.
301,490,4,Sản phẩm tốt ngoài mong đợi. hộp hơi móp nhưng không ảnh hưởng sản phẩm.
301,251,4,Đúng như mô tả của shop. hộp hơi móp nhưng không ảnh hưởng sản phẩm.
301,142,4,Dùng rất thích. hộp hơi móp nhưng không ảnh hưởng sản phẩm.
301,456,3,Hộp hơi móp nhưng không ảnh hưởng sản phẩm. có vài vết xước nhỏ không đáng kể.
301,334,1,"Đóng gói sơ sài, sản phẩm bị vỡ. hoàn toàn thất vọng."
301,407,4,"Mẫu mã đẹp, y như hình. đóng gói tạm được."
301,23,3,"Mẫu mã đẹp, y như hình. vận chuyển rất ẩu."
301,28,3,Hộp hơi móp nhưng không ảnh hưởng sản phẩm. có vài vết xước nhỏ không đáng kể.
301,400,2,Giao hàng hơi lâu một chút. chất liệu rẻ tiền.
301,253,3,"Giao hàng quá chậm. mẫu mã đẹp, y như hình."
301,129,2,Hộp hơi móp nhưng không ảnh hưởng sản phẩm. mới dùng đã hỏng.
301,114,3,"Đóng gói tạm được. cũng được, không có gì đặc sắc."
301,385,4,Chất liệu cao cấp. thời gian giao hàng chấp nhận được.
301,73,2,Thời gian giao hàng chấp nhận được. chất liệu rẻ tiền.
301,197,1,Vận chuyển rất ẩu. chất liệu rẻ tiền.
301,84,4,Giao hàng hơi lâu một chút. đúng như mô tả của shop.
301,274,4,"Đóng gói tạm được. mẫu mã đẹp, y như hình."
301,372,3,Màu sắc hơi khác so với ảnh. giao hàng hơi lâu một chút.
301,322,1,Chất lượng quá tệ. sẽ không bao giờ quay lại.
301,108,5,Giao hàng siêu nhanh. sản phẩm tốt ngoài mong đợi.
301,85,2,"Giao hàng hơi lâu một chút. mô tả một đằng, giao hàng một nẻo."
301,491,2,Thời gian giao hàng chấp nhận được. không như quảng cáo.
301,249,3,Giao hàng quá chậm. hoàn toàn xứng đáng với giá tiền.
301,196,2,Giao hàng hơi lâu một chút. hoàn toàn thất vọng.
301,21,4,Đóng gói tạm được. hoạt động mượt mà.
301,323,5,Hoàn toàn xứng đáng với giá tiền. giao hàng siêu nhanh.
301,435,2,Mới dùng đã hỏng. thời gian giao hàng chấp nhận được.
301,109,4,"Mẫu mã đẹp, y như hình. giao hàng hơi lâu một chút."
301,163,3,"Đóng gói tạm được. cũng được, không có gì đặc sắc."
301,193,3,Thiết kế sang trọng. vận chuyển rất ẩu.
301,242,3,Giao hàng quá chậm. pin rất trâu.
302,319,2,Hộp hơi móp nhưng không ảnh hưởng sản phẩm. mới dùng đã hỏng.
302,291,3,Đóng gói tạm được. có vài vết xước nhỏ không đáng kể.
302,389,1,"Sản phẩm bị lỗi, không hoạt động. vận chuyển rất ẩu."
302,169,5,Giao hàng siêu nhanh. dùng rất thích.
302,293,3,"Đóng gói tạm được. cũng được, không có gì đặc sắc."
302,400,3,"Đóng gói sơ sài, sản phẩm bị vỡ. đúng như mô tả của shop."
302,492,1,Vận chuyển rất ẩu. mới dùng đã hỏng.
302,41,2,Giao hàng hơi lâu một chút. mới dùng đã hỏng.
302,44,5,Pin rất trâu. dịch vụ khách hàng tuyệt vời.
302,496,1,Chất lượng quá tệ. thái độ phục vụ rất tệ.
302,9,5,Chất lượng sản phẩm tuyệt vời. nhận hàng trong chớp mắt.
302,65,3,"Giao hàng quá chậm. mẫu mã đẹp, y như hình."
302,316,4,Thời gian giao hàng chấp nhận được. dùng rất thích.
302,479,3,Giao hàng hơi lâu một chút. chất lượng cũng bình thường.
302,269,2,Giao hàng hơi lâu một chút. không như quảng cáo.
302,156,3,Chất lượng sản phẩm tuyệt vời. làm mất hàng của tôi.
302,297,5,Đóng gói cực kỳ cẩn thận. hoàn toàn xứng đáng với giá tiền.
302,332,5,Shop tư vấn rất nhiệt tình. chất liệu cao cấp.
302,106,1,Vận chuyển rất ẩu. chất lượng quá tệ.
302,440,5,Đóng gói cực kỳ cẩn thận. pin rất trâu.
302,97,3,Chất lượng cũng bình thường. tạm ổn so với giá.
302,163,3,Sản phẩm tốt ngoài mong đợi. giao hàng quá chậm.
302,7,3,Thiết kế sang trọng. vận chuyển rất ẩu.
302,417,5,Thiết kế sang trọng. giao hàng siêu nhanh.
302,125,4,Hoàn toàn xứng đáng với giá tiền. giao hàng hơi lâu một chút.
302,74,2,"Gửi sai mẫu, sai màu. thời gian giao hàng chấp nhận được."
302,478,3,"Giao hàng quá chậm. mẫu mã đẹp, y như hình."
302,226,2,Chất lượng quá tệ. hộp hơi móp nhưng không ảnh hưởng sản phẩm.
302,188,3,"Màu sắc hơi khác so với ảnh. cũng được, không có gì đặc sắc."
302,368,2,Không như quảng cáo. thời gian giao hàng chấp nhận được.
302,198,2,Không như quảng cáo. đóng gói tạm được.
302,310,4,Sản phẩm tốt ngoài mong đợi. hộp hơi móp nhưng không ảnh hưởng sản phẩm.
302,148,4,Hộp hơi móp nhưng không ảnh hưởng sản phẩm. hoàn toàn xứng đáng với giá tiền.
302,434,1,"Đóng gói sơ sài, sản phẩm bị vỡ. gửi sai mẫu, sai màu."
302,256,5,"Mẫu mã đẹp, y như hình. hàng được bọc kỹ lưỡng, không móp méo."
302,381,1,Chất lượng quá tệ. làm mất hàng của tôi.
302,202,1,"Mô tả một đằng, giao hàng một nẻo. giao hàng quá chậm."
302,446,4,Dùng rất thích. đóng gói tạm được.
302,351,2,Chất lượng quá tệ. giao hàng hơi lâu một chút.
302,338,3,Thời gian giao hàng chấp nhận được. hộp hơi móp nhưng không ảnh hưởng sản phẩm.
302,64,3,Hộp hơi móp nhưng không ảnh hưởng sản phẩm. chất lượng cũng bình thường.
302,28,4,Đóng gói tạm được. hoạt động mượt mà.
302,356,3,Đúng như mô tả của shop. vận chuyển rất ẩu.
302,474,2,"Mô tả một đằng, giao hàng một nẻo. đóng gói tạm được."
302,432,5,"Hàng được bọc kỹ lưỡng, không móp méo. mẫu mã đẹp, y như hình."
302,124,4,Đóng gói tạm được. sản phẩm tốt ngoài mong đợi.
302,371,5,Chất lượng sản phẩm tuyệt vời. dịch vụ khách hàng tuyệt vời.
302,480,5,Đóng gói cực kỳ cẩn thận. pin rất trâu.
302,387,4,"Mẫu mã đẹp, y như hình. hộp hơi móp nhưng không ảnh hưởng sản phẩm."
302,6,1,Thái độ phục vụ rất tệ. hoàn toàn thất vọng.
303,116,5,Đóng gói cực kỳ cẩn thận. pin rất trâu.
303,422,5,"Mẫu mã đẹp, y như hình. hàng được bọc kỹ lưỡng, không móp méo."
303,149,4,Dùng rất thích. thời gian giao hàng chấp nhận được.
303,465,2,Chất lượng quá tệ. đóng gói tạm được.
303,389,5,Pin rất trâu. nhận hàng trong chớp mắt.
303,67,5,Sản phẩm tốt ngoài mong đợi. giao hàng siêu nhanh.
303,73,4,Thời gian giao hàng chấp nhận được. chất liệu cao cấp.
303,213,5,Hoàn toàn xứng đáng với giá tiền. shop trả lời tin nhắn nhanh.
303,154,2,"Gửi sai mẫu, sai màu. thời gian giao hàng chấp nhận được."
303,38,2,"Thời gian giao hàng chấp nhận được. mô tả một đằng, giao hàng một nẻo."
303,8,2,Hộp hơi móp nhưng không ảnh hưởng sản phẩm. mới dùng đã hỏng.
303,62,3,Màu sắc hơi khác so với ảnh. hộp hơi móp nhưng không ảnh hưởng sản phẩm.
303,132,2,"Mô tả một đằng, giao hàng một nẻo. thời gian giao hàng chấp nhận được."
303,325,4,Pin rất trâu. đóng gói tạm được.
303,140,2,"Mô tả một đằng, giao hàng một nẻo. hộp hơi móp nhưng không ảnh hưởng sản phẩm."
303,487,4,Chất liệu cao cấp. đóng gói tạm được.
303,409,3,Màu sắc hơi khác so với ảnh. hộp hơi móp nhưng không ảnh hưởng sản phẩm.
303,72,1,Chất lượng quá tệ. giải quyết khiếu nại quá lâu.
303,98,3,"Đóng gói sơ sài, sản phẩm bị vỡ. đúng như mô tả của shop."
303,457,5,"Shipper thân thiện. mẫu mã đẹp, y như hình."
303,2,1,Chất lượng quá tệ. vận chuyển rất ẩu.
303,185,4,"Hộp hơi móp nhưng không ảnh hưởng sản phẩm. mẫu mã đẹp, y như hình."
303,195,3,Hộp hơi móp nhưng không ảnh hưởng sản phẩm. chất lượng cũng bình thường.
303,421,4,Hoạt động mượt mà. đóng gói tạm được.
303,199,4,Thời gian giao hàng chấp nhận được. hoạt động mượt mà.
303,401,3,"Đóng gói sơ sài, sản phẩm bị vỡ. chất lượng sản phẩm tuyệt vời."
303,172,4,"Mẫu mã đẹp, y như hình. giao hàng hơi lâu một chút."
303,386,2,Đóng gói tạm được. không như quảng cáo.
303,224,3,Vận chuyển rất ẩu. hoạt động mượt mà.
303,231,3,"Đóng gói sơ sài, sản phẩm bị vỡ. sản phẩm tốt ngoài mong đợi."
303,215,1,"Đóng gói sơ sài, sản phẩm bị vỡ. chất liệu rẻ tiền."
303,6,1,"Mô tả một đằng, giao hàng một nẻo. sẽ không bao giờ quay lại."
303,372,5,Shop trả lời tin nhắn nhanh. đúng như mô tả của shop.
303,391,3,Tạm ổn so với giá. thời gian giao hàng chấp nhận được.
303,206,1,Mới dùng đã hỏng. sẽ không bao giờ quay lại.
303,55,3,Thời gian giao hàng chấp nhận được. chất lượng cũng bình thường.
303,323,4,Chất liệu cao cấp. thời gian giao hàng chấp nhận được.
303,326,5,"Hàng được bọc kỹ lưỡng, không móp méo. dùng rất thích."
303,77,2,Chất lượng quá tệ. thời gian giao hàng chấp nhận được.
303,182,3,Tạm ổn so với giá. giao hàng hơi lâu một chút.
303,63,5,Chất liệu cao cấp. shipper thân thiện.
303,248,1,Làm mất hàng của tôi. không như quảng cáo.
303,121,4,Hộp hơi móp nhưng không ảnh hưởng sản phẩm. sản phẩm tốt ngoài mong đợi.
303,88,2,Đóng gói tạm được. chất liệu rẻ tiền.
303,14,4,Pin rất trâu. thời gian giao hàng chấp nhận được.
303,277,2,"Giao hàng hơi lâu một chút. gửi sai mẫu, sai màu."
303,159,3,Thời gian giao hàng chấp nhận được. giao hàng hơi lâu một chút.
303,120,4,Đúng như mô tả của shop. giao hàng hơi lâu một chút.
303,315,2,Không như quảng cáo. hộp hơi móp nhưng không ảnh hưởng sản phẩm.
303,274,3,Tạm ổn so với giá. có vài vết xước nhỏ không đáng kể.
304,99,3,Thời gian giao hàng chấp nhận được. đóng gói tạm được.
304,454,3,Có vài vết xước nhỏ không đáng kể. giao hàng hơi lâu một chút.
304,165,2,"Mô tả một đằng, giao hàng một nẻo. đóng gói tạm được."
304,425,4,Dùng rất thích. giao hàng hơi lâu một chút.
304,152,2,"Hộp hơi móp nhưng không ảnh hưởng sản phẩm. sản phẩm bị lỗi, không hoạt động."
304,484,4,Thời gian giao hàng chấp nhận được. hoàn toàn xứng đáng với giá tiền.
304,330,3,Màu sắc hơi khác so với ảnh. thời gian giao hàng chấp nhận được.
304,496,5,"Đúng như mô tả của shop. hàng được bọc kỹ lưỡng, không móp méo."
